index,#,ID ustanove,Univerzitet,Naziv ustanove,Tip ustanove,ID programa,Naziv programa,Zvanje,Polje,Nivo,Školarina za domaće studente,Školarina za strane studente,Broj ESPB bodova,Broj rešenja akreditacije,Datum rešenja akreditacije,Akreditaciona kvota,Broj budžetskih studenata - prva godina,Broj budžetskih studenata - druga godina,Broj budžetskih studenata - treća godina,Broj budžetskih studenata - četvrta godina,Broj budžetskih studenata - peta godina,Broj budžetskih studenata - šesta godina,Broj samofinansirajući studenata - prva godina,Broj samofinansirajući studenata - druga godina,Broj samofinansirajući studenata - treća godina,Broj samofinansirajući studenata - četvrta godina,Broj samofinansirajući studenata - peta godina,Broj samofinansirajući studenata - šesta godina,Broj stranih studenata - prva godina,Broj stranih studenata - druga godina,Broj stranih studenata - treća godina,Broj stranih studenata - četvrta godina,Broj stranih studenata - peta godina,Broj stranih studenata - šesta godina,Broj svršenih studenata tokom prethodne školske godine,Broj prijavljenih kandidata na upisu u narednu školsku godinu - I rok,Broj prijavljenih kandidata na upisu u narednu školsku godinu - II rok,Broj budžetskih studenata,Broj samofinansirajućih studenata,Broj stranih studenata,Broj studenata,Dužina trajanja programa (u semestrima),Dužina trajanja programa (u god),Broj prijavljenih kandidata,Studenti prva godina,Studenti druga godina,Studenti treća godina,Studenti četvrta godina,Studenti peta godina,Studenti šesta godina,Polje_skraceno,Vlasnistvo,Broj studenata na zavrsnoj godini
501,502.0,72,Универзитет у Новом Саду,"Педагошки факултет, Сомбор",Државни факултет,594,Дипломирани учитељ,Дипломирани учитељ,Друштвено-хуманистичке науке,Основне академске,50000.0,1000.0,240,612-00-01120/2013-04,2013-12-13,89.0,42.0,29.0,28.0,48.0,0.0,0.0,3.0,3.0,2.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,35.0,7.0,147.0,111.0,0.0,258.0,8,4,42.0,45.0,32.0,30.0,151.0,0.0,0.0,DH,Државни факултет,151.0
502,503.0,72,Универзитет у Новом Саду,"Педагошки факултет, Сомбор",Државни факултет,595,Дипломирани васпитач,Дипломирани васпитач,Друштвено-хуманистичке науке,Основне академске,50000.0,1000.0,240,612-00-01120/2013-04,2013-12-13,50.0,13.0,15.0,11.0,27.0,0.0,0.0,4.0,7.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,11.0,3.0,66.0,89.0,0.0,155.0,8,4,14.0,17.0,22.0,12.0,104.0,0.0,0.0,DH,Државни факултет,104.0
503,504.0,72,Универзитет у Новом Саду,"Педагошки факултет, Сомбор",Државни факултет,596,Дипломирани дизајнер медија у образовању,Дипломирани дизајнер медија у образовању,Друштвено-хуманистичке науке,Основне академске,50000.0,1000.0,240,612-00-01120/2013-04,2013-12-27,45.0,6.0,9.0,10.0,14.0,0.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4.0,4.0,39.0,12.0,0.0,51.0,8,4,8.0,8.0,13.0,13.0,17.0,0.0,0.0,DH,Државни факултет,17.0
504,505.0,87,Универзитет уметности у Београду,Факултет примењених уметности,Државни факултет,601,Дизајн,Дипломирани дизајнер,Уметност,Основне академске,170000.0,3000.0,240,612-00-00599/2014-04,2015-05-22,49.0,26.0,32.0,38.0,36.0,,,22.0,19.0,6.0,8.0,,,,,1.0,,,,37,109.0,0.0,132.0,55.0,1.0,188.0,8,4,109.0,48.0,51.0,45.0,44.0,0.0,0.0,UM,Државни факултет,44.0
505,506.0,87,Универзитет уметности у Београду,Факултет примењених уметности,Државни факултет,602,Конзервација и рестаурација,Дипломирани конзерватор и рестауратор,Уметност,Основне академске,170000.0,3000.0,240,612-00-00599/2014-04,2015-05-22,14.0,7.0,14.0,11.0,12.0,,,7.0,,1.0,1.0,,,,,,,,,12,10.0,0.0,44.0,9.0,0.0,53.0,8,4,10.0,14.0,14.0,12.0,13.0,0.0,0.0,UM,Државни факултет,13.0
509,510.0,87,Универзитет уметности у Београду,Факултет примењених уметности,Државни факултет,608,Примењена уметност,Дипломирани примењени уметник,Уметност,Основне академске,170000.0,3000.0,240,612-00-00599/2014-04,2015-05-22,82.0,44.0,58.0,62.0,71.0,,,39.0,30.0,11.0,7.0,,,,,,,,,58,126.0,0.0,235.0,87.0,0.0,322.0,8,4,126.0,83.0,88.0,73.0,78.0,0.0,0.0,UM,Државни факултет,78.0
531,532.0,79,Универзитет у Приштини,"Медицински факултет, Косовска Митровица",Државни факултет,643,Интегрисане академске студије медицине,Доктор медицине,Медицинске науке,Интегр. академске,70000.0,1800.0,360,612-00-00700/2013-04,2014-04-04,80.0,35.0,42.0,49.0,56.0,48.0,72.0,94.0,121.0,109.0,85.0,30.0,350.0,0.0,4.0,2.0,0.0,1.0,2.0,72,140.0,54.0,302.0,789.0,9.0,1100.0,12,6,194.0,129.0,167.0,160.0,141.0,79.0,424.0,MD,Државни факултет,424.0
532,533.0,79,Универзитет у Приштини,"Медицински факултет, Косовска Митровица",Државни факултет,646,Интегрисане академске студије стоматологије,Доктор медицинских наука стоматологија,Медицинске науке,Интегр. академске,70000.0,1800.0,300,612-00-00700/2013-04,2014-04-04,40.0,15.0,16.0,9.0,15.0,20.0,0.0,52.0,38.0,24.0,34.0,211.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41,35.0,35.0,75.0,359.0,1.0,435.0,10,5,70.0,67.0,54.0,33.0,49.0,232.0,0.0,MD,Државни факултет,232.0
536,537.0,79,Универзитет у Приштини,"Медицински факултет, Косовска Митровица",Државни факултет,651,Основне академске студије здравствене неге,Организатор здравствене неге,Медицинске науке,Основне академске,40000.0,0.0,240,612-00-00700/2013-04,2014-04-04,30.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,53.0,18.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,16.0,3.0,0.0,193.0,0.0,193.0,8,4,19.0,37.0,53.0,18.0,85.0,0.0,0.0,MD,Државни факултет,85.0
541,542.0,78,Универзитет у Приштини,"Факултет уметности, Звечан",Државни факултет,972,Виолина,Дипломирани музички уметник,Уметност,Основне академске,100000.0,3000.0,240,612-00-908/2008-04,2010-07-02,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,1.0,0.0,1.0,8,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UM,Државни факултет,0.0
544,545.0,97,Државни Универзитет у Новом Пазару,Департман хемијско-технолошке науке,Државни факултет,666,Пољопривредна производња (ОАС),Дипломирани инжењер пољопривреде,Техничко-технолошке науке,Основне академске,60000.0,625.0,240,612-00-745/2010-04,2010-07-09,,34.0,23.0,22.0,19.0,,,29.0,29.0,19.0,19.0,,,0.0,0.0,0.0,0.0,,,2,,,98.0,96.0,0.0,194.0,8,4,0.0,63.0,52.0,41.0,38.0,0.0,0.0,TT,Државни факултет,38.0
545,546.0,97,Државни Универзитет у Новом Пазару,Департман хемијско-технолошке науке,Државни факултет,667,Прехрамбена технологија (ОАС),Дипломирани инжењер технологије,Техничко-технолошке науке,Основне академске,60000.0,625.0,240,612-00-00524/2015-06,2015-05-08,,35.0,21.0,23.0,23.0,,,35.0,34.0,16.0,16.0,,,2.0,0.0,0.0,0.0,,,1,,,102.0,101.0,2.0,205.0,8,4,0.0,72.0,55.0,39.0,39.0,0.0,0.0,TT,Државни факултет,39.0
576,577.0,93,Државни Универзитет у Новом Пазару,Департман за биомедицинске науке,Државни факултет,705,Спорт и физичко васпитање (ОАС),Дипломирани професор физичког васпитања и спорта (биомедицинске науке),Медицинске науке,Основне академске,60000.0,625.0,240,612-00-00175/2013-04,2013-03-22,35.0,15.0,28.0,18.0,23.0,,,5.0,13.0,10.0,24.0,,,0.0,0.0,3.0,0.0,,,9,29.0,0.0,84.0,52.0,3.0,139.0,8,4,29.0,20.0,41.0,31.0,47.0,0.0,0.0,MD,Државни факултет,47.0
577,578.0,90,Државни Универзитет у Новом Пазару,Департман за техничке науке,Државни факултет,721,Архитектура (ОАС),Дипломирани инжењер архитектуре (техничке науке),Техничко-технолошке науке,Основне академске,60000.0,625.0,240,612-00-1144/2008-04,2009-05-22,,15.0,23.0,19.0,24.0,,,28.0,17.0,13.0,10.0,,,2.0,1.0,2.0,1.0,,,19,,,81.0,68.0,6.0,155.0,8,4,0.0,45.0,41.0,34.0,35.0,0.0,0.0,TT,Државни факултет,35.0
578,579.0,81,Универзитет у Приштини,"Природно-математички факултет, Косовска Митровица",Државни факултет,739,Биологија,Дипломирани биолог,Природно-математичке науке,Основне академске,41000.0,1200.0,240,612-00-02708/2013-04,2014-07-04,45.0,20.0,10.0,10.0,35.0,,,7.0,8.0,13.0,36.0,,,,,,,,,11,15.0,9.0,75.0,64.0,0.0,139.0,8,4,24.0,27.0,18.0,23.0,71.0,0.0,0.0,PM,Државни факултет,71.0
579,580.0,81,Универзитет у Приштини,"Природно-математички факултет, Косовска Митровица",Државни факултет,742,Хемија,Дипломирани хемичар,Природно-математичке науке,Основне академске,41000.0,1200.0,240,612-00-02702/2013-04,2014-07-04,25.0,12.0,10.0,11.0,12.0,,,0.0,0.0,4.0,1.0,,,,,,,,,11,11.0,5.0,45.0,5.0,0.0,50.0,8,4,16.0,12.0,10.0,15.0,13.0,0.0,0.0,PM,Државни факултет,13.0
580,581.0,81,Универзитет у Приштини,"Природно-математички факултет, Косовска Митровица",Државни факултет,744,Математика,Дипломирани математичар,Природно-математичке науке,Основне академске,41000.0,1200.0,240,612-00-01377/2012-04,2013-05-17,25.0,11.0,8.0,10.0,17.0,,,3.0,16.0,22.0,22.0,,,,,,,,,10,5.0,7.0,46.0,63.0,0.0,109.0,8,4,12.0,14.0,24.0,32.0,39.0,0.0,0.0,PM,Државни факултет,39.0
581,582.0,81,Универзитет у Приштини,"Природно-математички факултет, Косовска Митровица",Државни факултет,745,Физика,Дипломирани физичар,Природно-математичке науке,Основне академске,41000.0,1200.0,240,612-00-02704/2013-04,2014-08-29,15.0,9.0,6.0,0.0,8.0,,,1.0,6.0,6.0,4.0,,,,,,,,,8,8.0,5.0,23.0,17.0,0.0,40.0,8,4,13.0,10.0,12.0,6.0,12.0,0.0,0.0,PM,Државни факултет,12.0
582,583.0,65,Универзитет у Новом Саду,Медицински факултет,Државни факултет,830,Основне академске студије здравствене неге,Организатор здравствене неге,Медицинске науке,Основне академске,88000.0,2000.0,240,612-00-00020/2014-04,04.07.2014.,54.0,35.0,33.0,43.0,61.0,0.0,0.0,20.0,5.0,9.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,54.0,0.0,172.0,103.0,0.0,275.0,8,4,54.0,55.0,38.0,52.0,130.0,0.0,0.0,MD,Државни факултет,130.0
583,584.0,81,Универзитет у Приштини,"Природно-математички факултет, Косовска Митровица",Државни факултет,747,Информатика,Дипломирани информатичар,Природно-математичке науке,Основне академске,41000.0,1200.0,240,612-00-01155/2017-06,2017-10-13,35.0,33.0,14.0,14.0,20.0,,,0.0,10.0,3.0,7.0,,,,,,,,,10,30.0,8.0,81.0,20.0,0.0,101.0,8,4,38.0,33.0,24.0,17.0,27.0,0.0,0.0,PM,Државни факултет,27.0
584,585.0,81,Универзитет у Приштини,"Природно-математички факултет, Косовска Митровица",Државни факултет,749,Географија,Дипломирани географ,Природно-математичке науке,Основне академске,41000.0,1200.0,240,612-00-02706/2013-04,2014-07-11,75.0,36.0,14.0,21.0,51.0,,,2.0,4.0,20.0,11.0,,,,,,,,,23,25.0,18.0,122.0,37.0,0.0,159.0,8,4,43.0,38.0,18.0,41.0,62.0,0.0,0.0,PM,Државни факултет,62.0
585,586.0,66,Универзитет у Новом Саду,Пољопривредни факултет,Државни факултет,1170,Фитомедицина,Дипломирани инжењер пољопривреде,Техничко-технолошке науке,Основне академске,88000.0,2000.0,240,612-00-00677/2013-04,2013-05-24,75.0,68.0,41.0,55.0,127.0,,,13.0,26.0,10.0,95.0,,,0.0,1.0,0.0,0.0,,,40,115.0,2.0,291.0,144.0,1.0,436.0,8,4,117.0,81.0,68.0,65.0,222.0,0.0,0.0,TT,Државни факултет,222.0
586,587.0,60,Универзитет у Новом Саду,"Економски факултет, Суботица",Државни факултет,1138,Аграрна економија и агробизнис (180 ЕСПБ),Економиста,Друштвено-хуманистичке науке,Основне академске,96000.0,1900.0,180,612-00-146/2008-04,2008-08-18,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,,,,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,4.0,0.0,4.0,6,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,DH,Државни факултет,4.0
588,589.0,84,Универзитет уметности у Београду,Факултет драмских уметности,Државни факултет,911,Глума,Дипломирани драмски и аудиовизуелни уметник,Уметност,Основне академске,220000.0,3726.0,240,612-00-1444/2008-04,2010-05-14,0.0,,,10.0,11.0,,,,,0.0,1.0,,,,,0.0,0.0,,,6,0.0,0.0,21.0,1.0,0.0,22.0,8,4,0.0,0.0,0.0,10.0,12.0,0.0,0.0,UM,Државни факултет,12.0
589,590.0,84,Универзитет уметности у Београду,Факултет драмских уметности,Државни факултет,912,Позоришна и радио режија,Дипломирани драмски и аудиовизуелни уметник,Уметност,Основне академске,220000.0,3726.0,240,612-00-1444/2008-04,2010-05-14,0.0,,,4.0,3.0,,,,,1.0,1.0,,,,,0.0,0.0,,,1,0.0,0.0,7.0,2.0,0.0,9.0,8,4,0.0,0.0,0.0,5.0,4.0,0.0,0.0,UM,Државни факултет,4.0
593,594.0,83,Универзитет у Приштини,"Учитељски факултет, Лепосавић",Државни факултет,760,Разредна настава - ОАС,Дипломирани учитељ,Друштвено-хуманистичке науке,Основне академске,44000.0,1200.0,240,612-00-02452/2013-04,2015-01-23,80.0,50.0,35.0,37.0,42.0,,,2.0,7.0,3.0,10.0,,,0.0,0.0,0.0,0.0,,,53,37.0,17.0,164.0,22.0,0.0,186.0,8,4,54.0,52.0,42.0,40.0,52.0,0.0,0.0,DH,Државни факултет,52.0
