ROUTE_CODE,BUS_DUTY_NO,DIRECTION,SCHEDULE_TIME,SCHEDULE_TYPE
26,12,forward,1154,sunday
26,12,backward,1239,sunday
26,12,forward,1324,sunday
26,12,backward,1409,sunday
26,12,forward,1452,sunday
26,12,backward,1537,sunday
26,12,forward,1622,sunday
26,12,backward,1707,sunday
26,12,forward,1752,sunday
26,12,backward,1837,sunday
26,12,forward,1922,sunday
26,12,backward,2008,sunday
26,12,forward,2050,sunday
26,12,backward,2132,sunday
26,12,forward,2215,sunday
26,12,backward,2255,sunday
26,12,forward,2335,sunday
27,1,forward,400,sunday
27,1,backward,430,sunday
27,1,forward,500,sunday
27,1,backward,530,sunday
27,1,forward,604,sunday
27,1,backward,643,sunday
27,1,forward,723,sunday
27,1,backward,803,sunday
27,1,forward,843,sunday
27,1,backward,923,sunday
27,1,forward,1003,sunday
27,1,backward,1043,sunday
27,1,forward,1123,sunday
27,1,backward,1203,sunday
27,1,forward,1245,sunday
27,1,backward,1327,sunday
27,1,forward,1412,sunday
27,1,backward,1455,sunday
27,1,forward,1537,sunday
27,1,backward,1619,sunday
27,1,forward,1702,sunday
27,1,backward,1744,sunday
27,1,forward,1827,sunday
27,1,backward,1909,sunday
27,1,forward,1949,sunday
27,1,backward,2030,sunday
27,1,forward,2110,sunday
27,1,backward,2150,sunday
27,1,forward,2230,sunday
27,2,backward,654,sunday
27,2,forward,734,sunday
27,2,backward,814,sunday
27,2,forward,854,sunday
27,2,backward,934,sunday
27,2,forward,1014,sunday
27,2,backward,1054,sunday
27,2,forward,1134,sunday
27,2,backward,1214,sunday
27,2,forward,1258,sunday
27,2,backward,1340,sunday
27,2,forward,1424,sunday
27,2,backward,1507,sunday
27,2,forward,1549,sunday
27,2,backward,1631,sunday
27,2,forward,1714,sunday
27,2,backward,1756,sunday
27,2,forward,1839,sunday
27,2,backward,1921,sunday
27,2,forward,2001,sunday
27,2,backward,2041,sunday
27,2,forward,2121,sunday
27,2,backward,2201,sunday
27,2,forward,2241,sunday
27,3,backward,546,sunday
27,3,forward,621,sunday
27,3,backward,706,sunday
27,3,forward,746,sunday
27,3,backward,826,sunday
27,3,forward,906,sunday
27,3,backward,946,sunday
27,3,forward,1026,sunday
27,3,backward,1106,sunday
27,3,forward,1146,sunday
27,3,backward,1226,sunday
27,3,forward,1310,sunday
27,3,backward,1352,sunday
27,3,forward,1436,sunday
27,3,backward,1519,sunday
27,3,forward,1601,sunday
27,3,backward,1643,sunday
27,3,forward,1726,sunday
27,3,backward,1808,sunday
27,3,forward,1850,sunday
27,3,backward,1932,sunday
27,3,forward,2012,sunday
27,3,backward,2052,sunday
27,3,forward,2132,sunday
27,3,backward,2213,sunday
27,3,forward,2252,sunday
27,4,forward,636,sunday
27,4,backward,717,sunday
27,4,forward,757,sunday
27,4,backward,837,sunday
27,4,forward,917,sunday
27,4,backward,957,sunday
27,4,forward,1037,sunday
27,4,backward,1117,sunday
27,4,forward,1157,sunday
27,4,backward,1238,sunday
27,4,forward,1323,sunday
27,4,backward,1405,sunday
27,4,forward,1448,sunday
27,4,backward,1530,sunday
27,4,forward,1613,sunday
27,4,backward,1655,sunday
27,4,forward,1738,sunday
27,4,backward,1820,sunday
27,4,forward,1902,sunday
27,4,backward,1944,sunday
27,4,forward,2024,sunday
27,4,backward,2104,sunday
27,4,forward,2144,sunday
27,4,backward,2225,sunday
27,4,forward,2305,sunday
27,5,backward,400,sunday
27,5,forward,430,sunday
27,5,backward,500,sunday
27,5,forward,530,sunday
27,5,backward,602,sunday
27,5,forward,648,sunday
27,5,backward,729,sunday
27,5,forward,809,sunday
27,5,backward,849,sunday
27,5,forward,929,sunday
27,5,backward,1009,sunday
27,5,forward,1049,sunday
27,5,backward,1129,sunday
27,5,forward,1209,sunday
27,5,backward,1251,sunday
27,5,forward,1335,sunday
27,5,backward,1417,sunday
27,5,forward,1500,sunday
27,5,backward,1542,sunday
27,5,forward,1625,sunday
27,5,backward,1707,sunday
27,5,forward,1750,sunday
27,5,backward,1832,sunday
27,5,forward,1913,sunday
27,5,backward,1955,sunday
27,5,forward,2035,sunday
27,5,backward,2115,sunday
27,5,forward,2155,sunday
27,5,backward,2240,sunday
27,5,forward,2320,sunday
27,6,forward,547,sunday
27,6,backward,618,sunday
27,6,forward,700,sunday
27,6,backward,740,sunday
27,6,forward,820,sunday
27,6,backward,900,sunday
27,6,forward,940,sunday
27,6,backward,1020,sunday
27,6,forward,1100,sunday
27,6,backward,1140,sunday
27,6,forward,1221,sunday
27,6,backward,1303,sunday
27,6,forward,1347,sunday
27,6,backward,1430,sunday
27,6,forward,1512,sunday
27,6,backward,1554,sunday
27,6,forward,1637,sunday
27,6,backward,1719,sunday
27,6,forward,1802,sunday
27,6,backward,1844,sunday
27,6,forward,1925,sunday
27,6,backward,2007,sunday
27,6,forward,2047,sunday
27,6,backward,2127,sunday
27,6,forward,2207,sunday
27,7,backward,631,sunday
27,7,forward,711,sunday
27,7,backward,751,sunday
27,7,forward,831,sunday
27,7,backward,911,sunday
27,7,forward,952,sunday
27,7,backward,1032,sunday
27,7,forward,1112,sunday
27,7,backward,1152,sunday
27,7,forward,1233,sunday
27,7,backward,1315,sunday
27,7,forward,1359,sunday
27,7,backward,1442,sunday
27,7,forward,1524,sunday
27,7,backward,1606,sunday
27,7,forward,1649,sunday
27,7,backward,1731,sunday
27,7,forward,1814,sunday
27,7,backward,1856,sunday
27,7,forward,1937,sunday
27,7,backward,2018,sunday
27,7,forward,2058,sunday
27,7,backward,2138,sunday
27,7,forward,2218,sunday
27,7,backward,2300,sunday
27,7,forward,2335,sunday
28,1,forward,405,sunday
28,1,backward,430,sunday
28,1,forward,509,sunday
28,1,backward,534,sunday
28,1,forward,600,sunday
28,1,backward,628,sunday
28,1,forward,656,sunday
28,1,backward,724,sunday
28,1,forward,752,sunday
28,1,backward,820,sunday
28,1,forward,848,sunday
28,1,backward,916,sunday
28,1,forward,944,sunday
28,1,backward,1012,sunday
28,1,forward,1040,sunday
28,1,backward,1108,sunday
28,1,forward,1136,sunday
28,1,backward,1204,sunday
28,1,forward,1232,sunday
28,1,backward,1300,sunday
28,1,forward,1328,sunday
28,1,backward,1356,sunday
28,1,forward,1424,sunday
28,1,backward,1452,sunday
28,1,forward,1520,sunday
28,1,backward,1548,sunday
28,1,forward,1616,sunday
28,1,backward,1644,sunday
28,1,forward,1712,sunday
28,1,backward,1740,sunday
28,1,forward,1808,sunday
28,1,backward,1836,sunday
28,1,forward,1904,sunday
28,1,backward,1932,sunday
28,1,forward,2000,sunday
28,1,backward,2028,sunday
28,1,forward,2101,sunday
28,1,backward,2129,sunday
28,1,forward,2202,sunday
28,1,backward,2230,sunday
28,1,forward,2310,sunday
28,1,backward,2335,sunday
28,2,forward,611,sunday
28,2,backward,639,sunday
28,2,forward,707,sunday
28,2,backward,735,sunday
28,2,forward,802,sunday
28,2,backward,830,sunday
28,2,forward,858,sunday
28,2,backward,926,sunday
28,2,forward,954,sunday
28,2,backward,1022,sunday
28,2,forward,1050,sunday
28,2,backward,1118,sunday
28,2,forward,1146,sunday
28,2,backward,1214,sunday
28,2,forward,1242,sunday
28,2,backward,1310,sunday
28,2,forward,1338,sunday
28,2,backward,1406,sunday
28,2,forward,1434,sunday
28,2,backward,1502,sunday
28,2,forward,1530,sunday
28,2,backward,1558,sunday
28,2,forward,1626,sunday
28,2,backward,1654,sunday
28,2,forward,1722,sunday
28,2,backward,1750,sunday
28,2,forward,1818,sunday
28,2,backward,1846,sunday
28,2,forward,1914,sunday
28,2,backward,1942,sunday
28,2,forward,2010,sunday
28,2,backward,2038,sunday
28,3,forward,430,sunday
28,3,backward,455,sunday
28,3,forward,526,sunday
28,3,backward,552,sunday
28,3,forward,622,sunday
28,3,backward,650,sunday
28,3,forward,718,sunday
28,3,backward,746,sunday
28,3,forward,811,sunday
28,3,backward,839,sunday
28,3,forward,907,sunday
28,3,backward,935,sunday
28,3,forward,1003,sunday
28,3,backward,1031,sunday
28,3,forward,1059,sunday
28,3,backward,1127,sunday
28,3,forward,1155,sunday
28,3,backward,1223,sunday
28,3,forward,1251,sunday
28,3,backward,1319,sunday
28,3,forward,1347,sunday
28,3,backward,1415,sunday
28,3,forward,1443,sunday
28,3,backward,1511,sunday
28,3,forward,1539,sunday
28,3,backward,1607,sunday
28,3,forward,1635,sunday
28,3,backward,1703,sunday
28,3,forward,1731,sunday
28,3,backward,1759,sunday
28,3,forward,1827,sunday
28,3,backward,1855,sunday
28,3,forward,1923,sunday
28,3,backward,1951,sunday
28,3,forward,2019,sunday
28,3,backward,2047,sunday
28,3,forward,2112,sunday
28,3,backward,2140,sunday
28,4,forward,820,sunday
28,4,backward,848,sunday
28,4,forward,916,sunday
28,4,backward,944,sunday
28,4,forward,1012,sunday
28,4,backward,1040,sunday
28,4,forward,1108,sunday
28,4,backward,1136,sunday
28,4,forward,1204,sunday
28,4,backward,1232,sunday
28,4,forward,1300,sunday
28,4,backward,1328,sunday
28,4,forward,1356,sunday
28,4,backward,1424,sunday
28,4,forward,1452,sunday
28,4,backward,1520,sunday
28,4,forward,1548,sunday
28,4,backward,1616,sunday
28,4,forward,1644,sunday
28,4,backward,1712,sunday
28,4,forward,1740,sunday
28,4,backward,1808,sunday
28,4,forward,1836,sunday
28,4,backward,1904,sunday
28,4,forward,1932,sunday
28,4,backward,2000,sunday
28,4,forward,2029,sunday
28,4,backward,2057,sunday
28,4,forward,2123,sunday
28,4,backward,2151,sunday
28,4,forward,2216,sunday
28,4,backward,2243,sunday
28,5,forward,538,sunday
28,5,backward,605,sunday
28,5,forward,633,sunday
28,5,backward,701,sunday
28,5,forward,729,sunday
28,5,backward,757,sunday
28,5,forward,830,sunday
28,5,backward,858,sunday
28,5,forward,926,sunday
28,5,backward,954,sunday
28,5,forward,1022,sunday
28,5,backward,1050,sunday
28,5,forward,1118,sunday
28,5,backward,1146,sunday
28,5,forward,1214,sunday
28,5,backward,1242,sunday
28,5,forward,1310,sunday
28,5,backward,1338,sunday
28,5,forward,1406,sunday
28,5,backward,1434,sunday
28,5,forward,1502,sunday
28,5,backward,1530,sunday
28,5,forward,1558,sunday
28,5,backward,1626,sunday
28,5,forward,1654,sunday
28,5,backward,1722,sunday
28,5,forward,1750,sunday
28,5,backward,1818,sunday
28,5,forward,1846,sunday
28,5,backward,1914,sunday
28,5,forward,1942,sunday
28,5,backward,2010,sunday
28,5,forward,2039,sunday
28,5,backward,2107,sunday
28,5,forward,2135,sunday
28,5,backward,2203,sunday
28,5,forward,2233,sunday
28,5,backward,2301,sunday
28,5,forward,2330,sunday
28,5,backward,2355,sunday
28,6,forward,450,sunday
28,6,backward,515,sunday
28,6,forward,549,sunday
28,6,backward,617,sunday
28,6,forward,645,sunday
28,6,backward,713,sunday
28,6,forward,741,sunday
28,6,backward,809,sunday
28,6,forward,839,sunday
28,6,backward,907,sunday
28,6,forward,935,sunday
28,6,backward,1003,sunday
28,6,forward,1031,sunday
28,6,backward,1059,sunday
28,6,forward,1127,sunday
28,6,backward,1155,sunday
28,6,forward,1223,sunday
28,6,backward,1251,sunday
28,6,forward,1319,sunday
28,6,backward,1347,sunday
28,6,forward,1415,sunday
28,6,backward,1443,sunday
28,6,forward,1511,sunday
28,6,backward,1539,sunday
28,6,forward,1607,sunday
28,6,backward,1635,sunday
28,6,forward,1703,sunday
28,6,backward,1731,sunday
28,6,forward,1759,sunday
28,6,backward,1827,sunday
28,6,forward,1855,sunday
28,6,backward,1923,sunday
28,6,forward,1951,sunday
28,6,backward,2019,sunday
28,6,forward,2050,sunday
28,6,backward,2118,sunday
28,6,forward,2148,sunday
28,6,backward,2216,sunday
28,6,forward,2250,sunday
28,6,backward,2318,sunday
28,240,backward,2025,sunday
28,440,forward,544,sunday
28,440,backward,2039,sunday
28,640,forward,738,sunday
28,740,forward,604,sunday
28,840,backward,2248,sunday
28,1140,forward,812,sunday
28,1240,forward,504,sunday
28,1440,backward,2315,sunday
29,1,forward,400,sunday
29,1,backward,430,sunday
29,1,forward,500,sunday
29,1,backward,530,sunday
29,1,forward,610,sunday
29,1,backward,645,sunday
29,1,forward,722,sunday
29,1,backward,758,sunday
29,1,forward,837,sunday
29,1,backward,915,sunday
29,1,forward,955,sunday
29,1,backward,1034,sunday
29,1,forward,1113,sunday
29,1,backward,1152,sunday
29,1,forward,1231,sunday
29,1,backward,1310,sunday
29,1,forward,1349,sunday
29,1,backward,1428,sunday
29,1,forward,1507,sunday
29,1,backward,1546,sunday
29,1,forward,1625,sunday
29,1,backward,1704,sunday
29,1,forward,1743,sunday
29,1,backward,1822,sunday
29,1,forward,1901,sunday
29,1,backward,1940,sunday
29,1,forward,2025,sunday
29,1,backward,2102,sunday
29,1,forward,2139,sunday
29,1,backward,2216,sunday
29,1,forward,2255,sunday
29,1,backward,2333,sunday
29,2,forward,510,sunday
29,2,backward,545,sunday
29,2,forward,619,sunday
29,2,backward,654,sunday
29,2,forward,730,sunday
29,2,backward,805,sunday
29,2,forward,843,sunday
29,2,backward,922,sunday
29,2,forward,1001,sunday
29,2,backward,1040,sunday
29,2,forward,1119,sunday
29,2,backward,1158,sunday
29,2,forward,1237,sunday
29,2,backward,1316,sunday
29,2,forward,1355,sunday
29,2,backward,1434,sunday
29,2,forward,1513,sunday
29,2,backward,1552,sunday
29,2,forward,1631,sunday
29,2,backward,1710,sunday
29,2,forward,1749,sunday
29,2,backward,1828,sunday
29,2,forward,1907,sunday
29,2,backward,1946,sunday
29,3,forward,415,sunday
29,3,backward,445,sunday
29,3,forward,520,sunday
29,3,backward,555,sunday
29,3,forward,628,sunday
29,3,backward,703,sunday
29,3,forward,737,sunday
29,3,backward,812,sunday
29,3,forward,849,sunday
29,3,backward,928,sunday
29,3,forward,1007,sunday
29,3,backward,1046,sunday
29,3,forward,1125,sunday
29,3,backward,1204,sunday
29,3,forward,1243,sunday
29,3,backward,1322,sunday
29,3,forward,1401,sunday
29,3,backward,1440,sunday
29,3,forward,1519,sunday
29,3,backward,1558,sunday
29,3,forward,1637,sunday
29,3,backward,1716,sunday
29,3,forward,1755,sunday
29,3,backward,1834,sunday
29,3,forward,1913,sunday
29,3,backward,1952,sunday
29,3,forward,2035,sunday
29,3,backward,2112,sunday
29,3,forward,2149,sunday
29,3,backward,2226,sunday
29,4,forward,744,sunday
29,4,backward,819,sunday
29,4,forward,855,sunday
29,4,backward,934,sunday
29,4,forward,1013,sunday
29,4,backward,1052,sunday
29,4,forward,1131,sunday
29,4,backward,1210,sunday
29,4,forward,1249,sunday
29,4,backward,1328,sunday
29,4,forward,1407,sunday
29,4,backward,1446,sunday
29,4,forward,1525,sunday
29,4,backward,1604,sunday
29,4,forward,1643,sunday
29,4,backward,1722,sunday
29,4,forward,1801,sunday
29,4,backward,1840,sunday
29,4,forward,1919,sunday
29,4,backward,1958,sunday
29,5,forward,430,sunday
29,5,backward,500,sunday
29,5,forward,530,sunday
29,5,backward,605,sunday
29,5,forward,637,sunday
29,5,backward,712,sunday
29,5,forward,751,sunday
29,5,backward,826,sunday
29,5,forward,901,sunday
29,5,backward,940,sunday
29,5,forward,1019,sunday
29,5,backward,1058,sunday
29,5,forward,1137,sunday
29,5,backward,1216,sunday
29,5,forward,1255,sunday
29,5,backward,1334,sunday
29,5,forward,1413,sunday
29,5,backward,1452,sunday
29,5,forward,1531,sunday
29,5,backward,1610,sunday
29,5,forward,1649,sunday
29,5,backward,1728,sunday
29,5,forward,1807,sunday
29,5,backward,1846,sunday
29,5,forward,1925,sunday
29,5,backward,2004,sunday
29,5,forward,2044,sunday
29,5,backward,2121,sunday
29,5,forward,2158,sunday
29,5,backward,2235,sunday
29,5,forward,2310,sunday
29,5,backward,2345,sunday
29,6,forward,645,sunday
29,6,backward,720,sunday
29,6,forward,758,sunday
29,6,backward,833,sunday
29,6,forward,907,sunday
29,6,backward,946,sunday
29,6,forward,1025,sunday
29,6,backward,1104,sunday
29,6,forward,1143,sunday
29,6,backward,1222,sunday
29,6,forward,1301,sunday
29,6,backward,1340,sunday
29,6,forward,1419,sunday
29,6,backward,1458,sunday
29,6,forward,1537,sunday
29,6,backward,1616,sunday
29,6,forward,1655,sunday
29,6,backward,1734,sunday
29,6,forward,1813,sunday
29,6,backward,1852,sunday
29,6,forward,1931,sunday
29,6,backward,2010,sunday
29,7,forward,913,sunday
29,7,backward,952,sunday
29,7,forward,1031,sunday
29,7,backward,1110,sunday
29,7,forward,1149,sunday
29,7,backward,1228,sunday
29,7,forward,1307,sunday
29,7,backward,1346,sunday
29,7,forward,1425,sunday
29,7,backward,1504,sunday
29,7,forward,1543,sunday
29,7,backward,1622,sunday
29,7,forward,1701,sunday
29,7,backward,1740,sunday
29,7,forward,1819,sunday
29,7,backward,1858,sunday
29,7,forward,1939,sunday
29,7,backward,2017,sunday
29,7,forward,2053,sunday
29,7,backward,2130,sunday
29,7,forward,2207,sunday
29,7,backward,2244,sunday
29,7,forward,2325,sunday
29,7,backward,0,sunday
29,8,forward,540,sunday
29,8,backward,615,sunday
29,8,forward,652,sunday
29,8,backward,728,sunday
29,8,forward,805,sunday
29,8,backward,840,sunday
29,8,forward,919,sunday
29,8,backward,958,sunday
29,8,forward,1037,sunday
29,8,backward,1116,sunday
29,8,forward,1155,sunday
29,8,backward,1234,sunday
29,8,forward,1313,sunday
29,8,backward,1352,sunday
29,8,forward,1431,sunday
29,8,backward,1510,sunday
29,8,forward,1549,sunday
29,8,backward,1628,sunday
29,8,forward,1707,sunday
29,8,backward,1746,sunday
29,8,forward,1825,sunday
29,8,backward,1904,sunday
29,8,forward,1948,sunday
29,8,backward,2026,sunday
29,8,forward,2102,sunday
29,8,backward,2139,sunday
29,8,forward,2216,sunday
29,8,backward,2253,sunday
29,9,forward,445,sunday
29,9,backward,515,sunday
29,9,forward,550,sunday
29,9,backward,625,sunday
29,9,forward,700,sunday
29,9,backward,735,sunday
29,9,forward,812,sunday
29,9,backward,847,sunday
29,9,forward,925,sunday
29,9,backward,1004,sunday
29,9,forward,1043,sunday
29,9,backward,1122,sunday
29,9,forward,1201,sunday
29,9,backward,1240,sunday
29,9,forward,1319,sunday
29,9,backward,1358,sunday
29,9,forward,1437,sunday
29,9,backward,1516,sunday
29,9,forward,1555,sunday
29,9,backward,1634,sunday
29,9,forward,1713,sunday
29,9,backward,1752,sunday
29,9,forward,1831,sunday
29,9,backward,1910,sunday
29,9,forward,1958,sunday
29,9,backward,2035,sunday
29,9,forward,2112,sunday
29,9,backward,2149,sunday
29,9,forward,2226,sunday
29,9,backward,2303,sunday
29,9,forward,2340,sunday
29,10,forward,707,sunday
29,10,backward,743,sunday
29,10,forward,819,sunday
29,10,backward,854,sunday
29,10,forward,931,sunday
29,10,backward,1010,sunday
29,10,forward,1049,sunday
29,10,backward,1128,sunday
29,10,forward,1207,sunday
29,10,backward,1246,sunday
29,10,forward,1325,sunday
29,10,backward,1404,sunday
29,10,forward,1443,sunday
29,10,backward,1522,sunday
29,10,forward,1601,sunday
29,10,backward,1640,sunday
29,10,forward,1719,sunday
29,10,backward,1758,sunday
29,10,forward,1837,sunday
29,10,backward,1916,sunday
29,11,forward,937,sunday
29,11,backward,1016,sunday
29,11,forward,1055,sunday
29,11,backward,1134,sunday
29,11,forward,1213,sunday
29,11,backward,1252,sunday
29,11,forward,1331,sunday
29,11,backward,1410,sunday
29,11,forward,1449,sunday
29,11,backward,1528,sunday
29,11,forward,1607,sunday
29,11,backward,1646,sunday
29,11,forward,1725,sunday
29,11,backward,1804,sunday
29,11,forward,1843,sunday
29,11,backward,1922,sunday
29,11,forward,2007,sunday
29,11,backward,2044,sunday
29,11,forward,2121,sunday
29,11,backward,2158,sunday
29,11,forward,2235,sunday
29,11,backward,2313,sunday
29,12,forward,600,sunday
29,12,backward,635,sunday
29,12,forward,715,sunday
29,12,backward,750,sunday
29,12,forward,825,sunday
29,12,backward,901,sunday
29,12,forward,943,sunday
29,12,backward,1022,sunday
29,12,forward,1101,sunday
29,12,backward,1140,sunday
29,12,forward,1219,sunday
29,12,backward,1258,sunday
29,12,forward,1337,sunday
29,12,backward,1416,sunday
29,12,forward,1455,sunday
29,12,backward,1534,sunday
29,12,forward,1613,sunday
29,12,backward,1652,sunday
29,12,forward,1731,sunday
29,12,backward,1810,sunday
29,12,forward,1849,sunday
29,12,backward,1928,sunday
29,13,forward,831,sunday
29,13,backward,908,sunday
29,13,forward,949,sunday
29,13,backward,1028,sunday
29,13,forward,1107,sunday
29,13,backward,1146,sunday
29,13,forward,1225,sunday
29,13,backward,1304,sunday
29,13,forward,1343,sunday
29,13,backward,1422,sunday
29,13,forward,1501,sunday
29,13,backward,1540,sunday
29,13,forward,1619,sunday
29,13,backward,1658,sunday
29,13,forward,1737,sunday
29,13,backward,1816,sunday
29,13,forward,1855,sunday
29,13,backward,1934,sunday
29,13,forward,2016,sunday
29,13,backward,2053,sunday
29,13,forward,2130,sunday
29,13,backward,2207,sunday
29,13,forward,2245,sunday
29,13,backward,2323,sunday
30,1,backward,500,sunday
30,1,forward,520,sunday
30,1,backward,540,sunday
30,1,forward,600,sunday
30,1,backward,620,sunday
30,1,forward,640,sunday
30,1,backward,700,sunday
30,1,forward,720,sunday
30,1,backward,740,sunday
30,1,forward,800,sunday
30,1,backward,820,sunday
30,1,forward,840,sunday
30,1,backward,900,sunday
30,1,forward,920,sunday
30,1,backward,940,sunday
30,1,forward,1000,sunday
30,1,backward,1020,sunday
30,1,forward,1040,sunday
30,1,backward,1100,sunday
30,1,forward,1120,sunday
30,1,backward,1140,sunday
30,1,forward,1200,sunday
30,1,backward,1220,sunday
30,1,forward,1240,sunday
30,1,backward,1300,sunday
30,1,forward,1320,sunday
30,1,backward,1340,sunday
30,1,forward,1400,sunday
30,1,backward,1420,sunday
30,1,forward,1440,sunday
30,1,backward,1500,sunday
30,1,forward,1520,sunday
30,1,backward,1540,sunday
30,1,forward,1600,sunday
30,1,backward,1620,sunday
30,1,forward,1640,sunday
30,1,backward,1700,sunday
30,1,forward,1720,sunday
30,1,backward,1740,sunday
30,1,forward,1800,sunday
30,1,backward,1820,sunday
30,1,forward,1840,sunday
30,1,backward,1900,sunday
30,1,forward,1920,sunday
30,1,backward,1940,sunday
30,1,forward,2000,sunday
30,1,backward,2020,sunday
30,1,forward,2040,sunday
30,1,backward,2100,sunday
30,1,forward,2120,sunday
30,1,backward,2140,sunday
30,1,forward,2200,sunday
30,1,backward,2220,sunday
30,1,forward,2240,sunday
30,1,backward,2300,sunday
30,1,forward,2330,sunday
31,1,backward,405,sunday
31,1,forward,435,sunday
31,1,backward,505,sunday
31,1,forward,535,sunday
31,1,backward,605,sunday
31,1,forward,635,sunday
31,1,backward,707,sunday
31,1,forward,737,sunday
31,1,backward,807,sunday
31,1,forward,837,sunday
31,1,backward,907,sunday
31,1,forward,937,sunday
31,1,backward,1007,sunday
31,1,forward,1037,sunday
31,1,backward,1107,sunday
31,1,forward,1137,sunday
31,1,backward,1207,sunday
31,1,forward,1237,sunday
31,1,backward,1307,sunday
31,1,forward,1337,sunday
31,1,backward,1407,sunday
31,1,forward,1437,sunday
31,1,backward,1507,sunday
31,1,forward,1537,sunday
31,1,backward,1607,sunday
31,1,forward,1637,sunday
31,1,backward,1707,sunday
31,1,forward,1737,sunday
31,1,backward,1807,sunday
31,1,forward,1837,sunday
31,1,backward,1907,sunday
31,1,forward,1937,sunday
31,1,backward,2012,sunday
31,1,forward,2042,sunday
31,1,backward,2111,sunday
31,1,forward,2141,sunday
31,1,backward,2211,sunday
31,1,forward,2241,sunday
31,1,backward,2315,sunday
31,1,forward,2345,sunday
31,2,backward,515,sunday
31,2,forward,545,sunday
31,2,backward,615,sunday
31,2,forward,645,sunday
31,2,backward,716,sunday
31,2,forward,746,sunday
31,2,backward,816,sunday
31,2,forward,846,sunday
31,2,backward,916,sunday
31,2,forward,946,sunday
31,2,backward,1016,sunday
31,2,forward,1046,sunday
31,2,backward,1116,sunday
31,2,forward,1146,sunday
31,2,backward,1216,sunday
31,2,forward,1246,sunday
31,2,backward,1316,sunday
31,2,forward,1346,sunday
31,2,backward,1416,sunday
31,2,forward,1446,sunday
31,2,backward,1516,sunday
31,2,forward,1546,sunday
31,2,backward,1616,sunday
31,2,forward,1646,sunday
31,2,backward,1716,sunday
31,2,forward,1746,sunday
31,2,backward,1816,sunday
31,2,forward,1846,sunday
31,2,backward,1916,sunday
31,2,forward,1946,sunday
31,3,backward,425,sunday
31,3,forward,455,sunday
31,3,backward,525,sunday
31,3,forward,555,sunday
31,3,backward,624,sunday
31,3,forward,654,sunday
31,3,backward,724,sunday
31,3,forward,754,sunday
31,3,backward,824,sunday
31,3,forward,854,sunday
31,3,backward,924,sunday
31,3,forward,954,sunday
31,3,backward,1024,sunday
31,3,forward,1054,sunday
31,3,backward,1124,sunday
31,3,forward,1154,sunday
31,3,backward,1224,sunday
31,3,forward,1254,sunday
31,3,backward,1324,sunday
31,3,forward,1354,sunday
31,3,backward,1424,sunday
31,3,forward,1454,sunday
31,3,backward,1524,sunday
31,3,forward,1554,sunday
31,3,backward,1624,sunday
31,3,forward,1654,sunday
31,3,backward,1724,sunday
31,3,forward,1754,sunday
31,3,backward,1824,sunday
31,3,forward,1854,sunday
31,3,backward,1924,sunday
31,3,forward,1954,sunday
31,3,backward,2023,sunday
31,3,forward,2053,sunday
31,3,backward,2123,sunday
31,3,forward,2153,sunday
31,3,backward,2223,sunday
31,3,forward,2253,sunday
31,4,backward,535,sunday
31,4,forward,605,sunday
31,4,backward,633,sunday
31,4,forward,703,sunday
31,4,backward,733,sunday
31,4,forward,803,sunday
31,4,backward,833,sunday
31,4,forward,903,sunday
31,4,backward,933,sunday
31,4,forward,1003,sunday
31,4,backward,1033,sunday
31,4,forward,1103,sunday
31,4,backward,1133,sunday
31,4,forward,1203,sunday
31,4,backward,1233,sunday
31,4,forward,1303,sunday
31,4,backward,1333,sunday
31,4,forward,1403,sunday
31,4,backward,1433,sunday
31,4,forward,1503,sunday
31,4,backward,1533,sunday
31,4,forward,1603,sunday
31,4,backward,1633,sunday
31,4,forward,1703,sunday
31,4,backward,1733,sunday
31,4,forward,1803,sunday
31,4,backward,1833,sunday
31,4,forward,1903,sunday
31,4,backward,1933,sunday
31,4,forward,2003,sunday
31,4,backward,2035,sunday
31,4,forward,2105,sunday
31,4,backward,2135,sunday
31,4,forward,2205,sunday
31,4,backward,2235,sunday
31,4,forward,2305,sunday
31,5,backward,445,sunday
31,5,forward,515,sunday
31,5,backward,545,sunday
31,5,forward,615,sunday
31,5,backward,642,sunday
31,5,forward,712,sunday
31,5,backward,742,sunday
31,5,forward,812,sunday
31,5,backward,842,sunday
31,5,forward,912,sunday
31,5,backward,942,sunday
31,5,forward,1012,sunday
31,5,backward,1042,sunday
31,5,forward,1112,sunday
31,5,backward,1142,sunday
31,5,forward,1212,sunday
31,5,backward,1242,sunday
31,5,forward,1312,sunday
31,5,backward,1342,sunday
31,5,forward,1412,sunday
31,5,backward,1442,sunday
31,5,forward,1512,sunday
31,5,backward,1542,sunday
31,5,forward,1612,sunday
31,5,backward,1642,sunday
31,5,forward,1712,sunday
31,5,backward,1742,sunday
31,5,forward,1812,sunday
31,5,backward,1842,sunday
31,5,forward,1912,sunday
31,5,backward,1942,sunday
31,5,forward,2012,sunday
31,5,backward,2047,sunday
31,5,forward,2117,sunday
31,5,backward,2147,sunday
31,5,forward,2217,sunday
31,5,backward,2248,sunday
31,5,forward,2318,sunday
31,6,backward,650,sunday
31,6,forward,720,sunday
31,6,backward,750,sunday
31,6,forward,820,sunday
31,6,backward,850,sunday
31,6,forward,920,sunday
31,6,backward,950,sunday
31,6,forward,1020,sunday
31,6,backward,1050,sunday
31,6,forward,1120,sunday
31,6,backward,1150,sunday
